"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"0500000US38069","Pierce County, North Dakota","4061","*****","*****","null",
"0500000US38071","Ramsey County, North Dakota","11521","*****","*****","null",
"0500000US38073","Ransom County, North Dakota","5258","*****","*****","null",
"0500000US38075","Renville County, North Dakota","2387","*****","*****","null",
"0500000US38077","Richland County, North Dakota","16245","*****","*****","null",
"0500000US38079","Rolette County, North Dakota","14437","*****","*****","null",
"0500000US38081","Sargent County, North Dakota","3899","*****","*****","null",
"0500000US38083","Sheridan County, North Dakota","1289","87","null","null",
"0500000US38085","Sioux County, North Dakota","4339","*****","*****","null",
"0500000US38087","Slope County, North Dakota","788","89","null","null",
"0500000US38089","Stark County, North Dakota","31164","*****","*****","null",
"0500000US38091","Steele County, North Dakota","1817","145","null","null",
"0500000US38093","Stutsman County, North Dakota","20879","*****","*****","null",
"0500000US38095","Towner County, North Dakota","2191","*****","*****","null",
"0500000US38097","Traill County, North Dakota","7999","*****","*****","null",
"0500000US38099","Walsh County, North Dakota","10642","*****","*****","null",
"0500000US38101","Ward County, North Dakota","68962","*****","*****","null",
"0500000US38103","Wells County, North Dakota","3889","*****","*****","null",
"0500000US38105","Williams County, North Dakota","36044","*****","*****","null",
"0500000US39001","Adams County, Ohio","27685","*****","*****","null",
"0500000US39003","Allen County, Ohio","102808","*****","*****","null",
"0500000US39005","Ashland County, Ohio","53533","*****","*****","null",
"0500000US39007","Ashtabula County, Ohio","97416","*****","*****","null",
"0500000US39009","Athens County, Ohio","65945","*****","*****","null",
"0500000US39011","Auglaize County, Ohio","45709","*****","*****","null",
"0500000US39013","Belmont County, Ohio","67424","*****","*****","null",
"0500000US39015","Brown County, Ohio","43508","62","null","null",
"0500000US39017","Butler County, Ohio","382129","*****","*****","null",
"0500000US39019","Carroll County, Ohio","27195","*****","*****","null",
"0500000US39021","Champaign County, Ohio","38861","*****","*****","null",
"0500000US39023","Clark County, Ohio","134409","*****","*****","null",
"0500000US39025","Clermont County, Ohio","205616","62","null","null",
"0500000US39027","Clinton County, Ohio","42000","*****","*****","null",
"0500000US39029","Columbiana County, Ohio","102514","*****","*****","null",
"0500000US39031","Coshocton County, Ohio","36558","*****","*****","null",
"0500000US39033","Crawford County, Ohio","41603","*****","*****","null",
"0500000US39035","Cuyahoga County, Ohio","1241475","*****","*****","null",
"0500000US39037","Darke County, Ohio","51387","*****","*****","null",
"0500000US39039","Defiance County, Ohio","38024","*****","*****","null",
"0500000US39041","Delaware County, Ohio","205454","*****","*****","null",
"0500000US39043","Erie County, Ohio","74419","*****","*****","null",
"0500000US39045","Fairfield County, Ohio","156204","*****","*****","null",
"0500000US39047","Fayette County, Ohio","28609","*****","*****","null",
"0500000US39049","Franklin County, Ohio","1304715","*****","*****","null",
"0500000US39051","Fulton County, Ohio","42186","*****","*****","null",
"0500000US39053","Gallia County, Ohio","29995","*****","*****","null",
"0500000US39055","Geauga County, Ohio","93657","*****","*****","null",
"0500000US39057","Greene County, Ohio","167867","*****","*****","null",
"0500000US39059","Guernsey County, Ohio","38996","*****","*****","null",
"0500000US39061","Hamilton County, Ohio","815790","*****","*****","null",
"0500000US39063","Hancock County, Ohio","75765","*****","*****","null",
"0500000US39065","Hardin County, Ohio","31393","*****","*****","null",
"0500000US39067","Harrison County, Ohio","15132","*****","*****","null",
"0500000US39069","Henry County, Ohio","27068","*****","*****","null",
"0500000US39071","Highland County, Ohio","43080","*****","*****","null",
"0500000US39073","Hocking County, Ohio","28306","*****","*****","null",
"0500000US39075","Holmes County, Ohio","43954","*****","*****","null",
"0500000US39077","Huron County, Ohio","58271","*****","*****","null",
"0500000US39079","Jackson County, Ohio","32440","*****","*****","null",
"0500000US39081","Jefferson County, Ohio","65943","*****","*****","null",
"0500000US39083","Knox County, Ohio","61776","*****","*****","null",
"0500000US39085","Lake County, Ohio","229755","*****","*****","null",
"0500000US39087","Lawrence County, Ohio","59901","*****","*****","null",
"0500000US39089","Licking County, Ohio","175409","*****","*****","null",
"0500000US39091","Logan County, Ohio","45315","*****","*****","null",
"0500000US39093","Lorain County, Ohio","309134","*****","*****","null",
"0500000US39095","Lucas County, Ohio","430319","*****","*****","null",
"0500000US39097","Madison County, Ohio","44248","*****","*****","null",
"0500000US39099","Mahoning County, Ohio","228452","*****","*****","null",
"0500000US39101","Marion County, Ohio","65179","*****","*****","null",
"0500000US39103","Medina County, Ohio","179116","*****","*****","null",
"0500000US39105","Meigs County, Ohio","22974","*****","*****","null",
"0500000US39107","Mercer County, Ohio","41034","*****","*****","null",
"0500000US39109","Miami County, Ohio","106074","*****","*****","null",
"0500000US39111","Monroe County, Ohio","13827","*****","*****","null",
"0500000US39113","Montgomery County, Ohio","531988","*****","*****","null",
"0500000US39115","Morgan County, Ohio","14557","*****","*****","null",
"0500000US39117","Morrow County, Ohio","35148","*****","*****","null",
"0500000US39119","Muskingum County, Ohio","86033","*****","*****","null",
"0500000US39121","Noble County, Ohio","14410","*****","*****","null",
"0500000US39123","Ottawa County, Ohio","40557","*****","*****","null",
"0500000US39125","Paulding County, Ohio","18742","*****","*****","null",
"0500000US39127","Perry County, Ohio","36076","*****","*****","null",
"0500000US39129","Pickaway County, Ohio","58112","*****","*****","null",
"0500000US39131","Pike County, Ohio","27914","*****","*****","null",
"0500000US39133","Portage County, Ohio","162476","*****","*****","null",
"0500000US39135","Preble County, Ohio","40995","*****","*****","null",
"0500000US39137","Putnam County, Ohio","33836","*****","*****","null",
"0500000US39139","Richland County, Ohio","121043","*****","*****","null",
"0500000US39141","Ross County, Ohio","76816","*****","*****","null",
"0500000US39143","Sandusky County, Ohio","58801","*****","*****","null",
"0500000US39145","Scioto County, Ohio","75441","*****","*****","null",
"0500000US39147","Seneca County, Ohio","55251","*****","*****","null",
"0500000US39149","Shelby County, Ohio","48610","*****","*****","null",
"0500000US39151","Stark County, Ohio","371516","*****","*****","null",
"0500000US39153","Summit County, Ohio","540810","*****","*****","null",
"0500000US39155","Trumbull County, Ohio","199144","*****","*****","null",
"0500000US39157","Tuscarawas County, Ohio","92165","*****","*****","null",
"0500000US39159","Union County, Ohio","57871","*****","*****","null",
"0500000US39161","Van Wert County, Ohio","28213","*****","*****","null",
"0500000US39163","Vinton County, Ohio","13045","*****","*****","null",
"0500000US39165","Warren County, Ohio","232540","*****","*****","null",
"0500000US39167","Washington County, Ohio","60217","*****","*****","null",
"0500000US39169","Wayne County, Ohio","116063","*****","*****","null",
"0500000US39171","Williams County, Ohio","36760","*****","*****","null",
"0500000US39173","Wood County, Ohio","130662","*****","*****","null",
"0500000US39175","Wyandot County, Ohio","21907","*****","*****","null",
"0500000US40001","Adair County, Oklahoma","22171","*****","*****","null",
"0500000US40003","Alfalfa County, Oklahoma","5791","*****","*****","null",
"0500000US40005","Atoka County, Oklahoma","13815","*****","*****","null",
"0500000US40007","Beaver County, Oklahoma","5326","*****","*****","null",
"0500000US40009","Beckham County, Oklahoma","21860","*****","*****","null",
"0500000US40011","Blaine County, Oklahoma","9521","*****","*****","null",
"0500000US40013","Bryan County, Oklahoma","47325","*****","*****","null",
"0500000US40015","Caddo County, Oklahoma","29179","*****","*****","null",
"0500000US40017","Canadian County, Oklahoma","144610","*****","*****","null",
"0500000US40019","Carter County, Oklahoma","48380","*****","*****","null",
"0500000US40021","Cherokee County, Oklahoma","48871","*****","*****","null",
"0500000US40023","Choctaw County, Oklahoma","14727","*****","*****","null",
"0500000US40025","Cimarron County, Oklahoma","2159","*****","*****","null",
"0500000US40027","Cleveland County, Oklahoma","282189","*****","*****","null",
"0500000US40029","Coal County, Oklahoma","5577","*****","*****","null",
"0500000US40031","Comanche County, Oklahoma","121374","*****","*****","null",
"0500000US40033","Cotton County, Oklahoma","5783","*****","*****","null",
"0500000US40035","Craig County, Oklahoma","14274","*****","*****","null",
"0500000US40037","Creek County, Oklahoma","71505","*****","*****","null",
"0500000US40039","Custer County, Oklahoma","28929","*****","*****","null",
"0500000US40041","Delaware County, Oklahoma","42741","*****","*****","null",
"0500000US40043","Dewey County, Oklahoma","4885","*****","*****","null",
"0500000US40045","Ellis County, Oklahoma","3936","*****","*****","null",
"0500000US40047","Garfield County, Oklahoma","61555","*****","*****","null",
"0500000US40049","Garvin County, Oklahoma","27789","*****","*****","null",
"0500000US40051","Grady County, Oklahoma","55315","*****","*****","null",
"0500000US40053","Grant County, Oklahoma","4369","*****","*****","null",
"0500000US40055","Greer County, Oklahoma","5790","*****","*****","null",
"0500000US40057","Harmon County, Oklahoma","2663","*****","*****","null",
"0500000US40059","Harper County, Oklahoma","3730","*****","*****","null",
"0500000US40061","Haskell County, Oklahoma","12688","*****","*****","null",
"0500000US40063","Hughes County, Oklahoma","13265","*****","*****","null",
"0500000US40065","Jackson County, Oklahoma","24808","*****","*****","null",
"0500000US40067","Jefferson County, Oklahoma","6084","*****","*****","null",
"0500000US40069","Johnston County, Oklahoma","11028","*****","*****","null",
"0500000US40071","Kay County, Oklahoma","44074","*****","*****","null",
"0500000US40073","Kingfisher County, Oklahoma","15811","*****","*****","null",
